,n_score,e_score,o_score,a_score,c_score,i_score,s_score,age_25-34,age_35-44,age_45-54,age_55+,gender_Female,education_Graduate Degree,education_Left School before College,education_Professional Certificate/Diploma,education_University Degree,residing_country_Other,residing_country_USA
11,-0.7271995111046515,1.3831657446061614,1.360587822991631,1.4033488692794114,1.068718221869122,-1.3077022359084667,0.17571833679996476,0,0,0,0,0,0,0,0,1,0,1
12,-0.5070920114543891,0.504029679558336,1.211472145553617,0.9381010231257516,1.4941694728838881,-1.3077022359084667,-2.058339192214046,1,0,0,0,1,0,0,0,1,0,0
13,-0.06687701215386418,0.504029679558336,0.6150094358015605,0.7830184077411984,0.07599863616800125,2.022931154694711,1.2927471013069702,1,0,0,0,1,0,0,1,0,0,0
14,0.7034992366220544,-1.107719773029344,-0.8761473385785806,-0.9228903614888874,0.5014498871827673,0.11971207435003803,0.5480612583022999,0,1,0,0,0,0,0,1,0,0,0
15,-0.1769307619789954,-0.8146744180134021,0.018546726049504043,0.6279357923566451,0.643266970854356,-1.3077022359084667,-1.313653349209376,0,0,0,0,1,1,0,0,0,0,0
16,-0.7271995111046515,-0.5216290629974603,-0.2796846288265242,0.31777056158753864,1.068718221869122,-0.8318974658222985,-0.1966245847023704,0,0,1,0,0,0,0,1,0,0,0
17,1.033660486097448,-0.3751063854894894,-1.4726100483306372,0.7830184077411984,-0.6330867821899422,-1.3077022359084667,-0.5689675062047056,1,0,0,0,1,1,0,0,0,0,0
18,2.6844667334744163,-2.279901193093111,-0.8761473385785806,-1.0779729768734405,-2.476708869920595,0.5955168444362062,-1.313653349209376,1,0,0,0,1,0,1,0,0,0,0
19,1.1437142359225791,-0.2285837079815185,0.4658937583635464,0.7830184077411984,-1.3421722005478858,1.5471263846085428,0.9204041798046352,1,0,0,0,1,1,0,0,0,0,1
20,-0.8372532609297827,1.0901203895902196,-0.13056895138851007,0.1626879462029854,0.5014498871827673,-0.3560926957361302,0.17571833679996476,1,0,0,0,0,1,0,0,0,0,1
21,0.04317673767126704,0.650552357066307,1.0623564681156028,-0.4576425153352276,0.7850840545259447,0.11971207435003803,1.2927471013069702,1,0,0,0,0,0,0,0,1,1,0
22,-0.5070920114543891,0.650552357066307,-0.2796846288265242,0.7830184077411984,0.9269011381975334,-0.8318974658222985,-0.1966245847023704,0,0,0,0,1,0,0,0,0,0,0
23,-0.3970382616292578,0.06446164703442332,-0.4288003062645383,-0.30255989995067434,-1.4839892842194744,2.022931154694711,-0.5689675062047056,0,0,1,0,1,1,0,0,0,0,0
24,1.473875485397973,1.2366430670981905,1.6588191778676593,-2.628799130718973,-1.3421722005478858,1.5471263846085428,1.2927471013069702,1,0,0,0,1,1,0,0,0,0,1
25,-1.3875220100554388,1.5296884221141325,1.5097035004296453,0.7830184077411984,2.061437807570243,-0.8318974658222985,-1.313653349209376,0,0,0,0,0,0,0,0,0,0,1
26,-0.8372532609297827,0.9435977120822487,-1.174378693454609,0.9381010231257516,0.5014498871827673,0.11971207435003803,0.5480612583022999,0,0,1,0,1,1,0,0,0,0,0
27,-1.2774682602303076,0.06446164703442332,-1.323494370892623,-0.6127251307197809,0.21781571983958994,1.0713216145223745,0.9204041798046352,0,1,0,0,0,0,0,0,0,0,0
28,1.473875485397973,-0.8146744180134021,-0.4288003062645383,-2.0084686691807603,-1.7676234515626517,0.11971207435003803,-0.5689675062047056,1,0,0,0,0,0,1,0,0,1,0
29,-0.1769307619789954,-0.2285837079815185,-0.8761473385785806,-0.30255989995067434,1.3523523892122995,-0.8318974658222985,-0.1966245847023704,1,0,0,0,1,0,0,0,1,0,0
30,1.8040367348733666,-1.5472878055532566,-0.13056895138851007,0.7830184077411984,0.3596328035111786,-0.3560926957361302,-1.313653349209376,0,0,0,0,1,1,0,0,0,0,0
31,0.15323048749639825,0.650552357066307,0.6150094358015605,-0.6127251307197809,-0.06581844750358745,2.022931154694711,0.9204041798046352,1,0,0,0,1,0,0,0,1,0,1
32,0.9236067362723168,-1.107719773029344,0.4658937583635464,-0.6127251307197809,1.068718221869122,1.0713216145223745,-0.1966245847023704,1,0,0,0,0,0,0,0,0,0,1
33,-0.5070920114543891,1.0901203895902196,0.6150094358015605,-0.6127251307197809,-1.200355116876297,0.5955168444362062,1.2927471013069702,0,0,0,0,0,0,0,0,0,0,1
34,1.6939829850482353,0.21098432454239424,-0.4288003062645383,0.007605330818432148,1.6359865565554768,1.5471263846085428,1.6650900228093055,0,1,0,0,0,0,0,1,0,1,0
35,1.1437142359225791,-0.5216290629974603,-2.367304112958722,0.7830184077411984,-1.625806367891063,1.0713216145223745,0.17571833679996476,0,1,0,0,1,0,0,1,0,0,0
36,-0.3970382616292578,0.06446164703442332,0.7641251132395747,0.31777056158753864,0.21781571983958994,-0.3560926957361302,0.9204041798046352,0,1,0,0,0,0,0,0,0,1,0
37,0.04317673767126704,-0.3751063854894894,0.018546726049504043,-0.9228903614888874,-0.6330867821899422,-1.3077022359084667,-0.1966245847023704,0,0,0,0,1,0,0,0,0,0,1
38,0.7034992366220544,-0.08206103047354758,1.6588191778676593,1.4033488692794114,0.21781571983958994,1.0713216145223745,-0.9413104277070408,0,0,0,0,1,0,0,0,0,0,1
39,-0.6171457612795203,-1.6938104830612275,-2.0690727580826938,0.9381010231257516,0.5014498871827673,0.5955168444362062,0.17571833679996476,0,1,0,0,0,0,1,0,0,0,0
40,1.1437142359225791,-2.426423870601082,-1.9199570806446795,0.6279357923566451,0.5014498871827673,-1.3077022359084667,-1.685996270711711,0,1,0,0,1,0,0,1,0,0,0
41,0.15323048749639825,0.504029679558336,-0.8761473385785806,-1.5432208230271003,0.5014498871827673,1.5471263846085428,1.2927471013069702,0,0,1,0,0,0,0,1,0,0,0
42,-0.6171457612795203,-0.3751063854894894,0.6150094358015605,1.4033488692794114,1.2105353055407109,-0.8318974658222985,-1.313653349209376,1,0,0,0,1,0,0,0,1,0,0
43,1.583929235223104,0.21098432454239424,0.9132407906775888,0.007605330818432148,0.643266970854356,0.5955168444362062,0.9204041798046352,0,0,0,0,1,0,0,0,0,0,1
44,0.9236067362723168,0.504029679558336,1.360587822991631,0.1626879462029854,-2.476708869920595,1.5471263846085428,1.2927471013069702,0,1,0,0,0,0,0,0,0,0,0
45,-0.8372532609297827,-1.107719773029344,1.6588191778676593,0.31777056158753864,2.2032548912418317,-0.3560926957361302,1.2927471013069702,0,0,0,0,1,0,0,0,1,1,0
46,-1.0573607605800452,1.3831657446061614,1.0623564681156028,0.7830184077411984,-0.06581844750358745,0.5955168444362062,0.17571833679996476,1,0,0,0,0,0,0,0,0,0,0
47,-0.5070920114543891,0.3575070020503651,-0.5779159837025525,0.007605330818432148,1.068718221869122,-0.8318974658222985,-1.313653349209376,0,1,0,0,1,0,1,0,0,0,0
48,0.9236067362723168,-0.08206103047354758,0.018546726049504043,-1.388138207642547,-0.9167209495331196,-1.3077022359084667,0.17571833679996476,0,0,0,0,0,0,0,0,0,1,0
49,-0.1769307619789954,-0.6681517405054312,0.4658937583635464,0.7830184077411984,-1.4839892842194744,0.11971207435003803,-0.1966245847023704,0,0,1,0,0,0,0,0,1,0,0
50,-0.6171457612795203,-0.2285837079815185,-0.8761473385785806,0.6279357923566451,0.643266970854356,-0.8318974658222985,-1.685996270711711,0,0,0,0,1,0,0,0,0,0,0
51,-0.947307010754914,1.5296884221141325,0.16766240348751815,-0.30255989995067434,0.7850840545259447,0.11971207435003803,0.5480612583022999,0,0,1,0,0,0,0,0,1,0,0
52,-0.6171457612795203,-0.961197095521373,1.360587822991631,0.31777056158753864,-0.6330867821899422,-0.3560926957361302,0.17571833679996476,0,1,0,0,1,0,0,0,0,0,1
53,-1.1674145104051763,1.0901203895902196,0.16766240348751815,-0.6127251307197809,-0.06581844750358745,-0.3560926957361302,-0.9413104277070408,1,0,0,0,1,1,0,0,0,1,0
54,-0.8372532609297827,1.0901203895902196,-2.2181884355207075,-0.30255989995067434,-0.4912696985183535,-0.3560926957361302,-1.313653349209376,0,1,0,0,0,0,0,1,0,0,0
55,1.8040367348733666,0.504029679558336,1.0623564681156028,0.6279357923566451,0.21781571983958994,-1.3077022359084667,0.9204041798046352,1,0,0,0,1,1,0,0,0,1,0
56,-1.7176832595308325,2.115779132146016,-0.4288003062645383,1.4033488692794114,1.3523523892122995,0.11971207435003803,-1.313653349209376,0,1,0,0,1,1,0,0,0,0,0
57,-0.3970382616292578,0.06446164703442332,-0.4288003062645383,0.31777056158753864,0.21781571983958994,-1.3077022359084667,-0.5689675062047056,0,0,1,0,1,1,0,0,0,0,0
58,0.04317673767126704,1.6762110996221034,0.6150094358015605,0.1626879462029854,-0.06581844750358745,1.5471263846085428,1.2927471013069702,1,0,0,0,1,0,0,0,1,0,0
59,1.3638217355728417,-0.6681517405054312,0.6150094358015605,0.31777056158753864,1.4941694728838881,-1.3077022359084667,-1.685996270711711,0,1,0,0,1,0,1,0,0,1,0
60,-0.2869845118041266,0.21098432454239424,1.6588191778676593,1.4033488692794114,-0.3494526148467648,1.5471263846085428,1.2927471013069702,0,0,0,0,1,0,0,0,0,0,1
61,-1.2774682602303076,0.21098432454239424,-0.5779159837025525,0.31777056158753864,0.643266970854356,-1.3077022359084667,-0.9413104277070408,0,0,1,0,1,0,0,1,0,0,0
62,-0.5070920114543891,0.7970750345742779,-0.5779159837025525,0.9381010231257516,-0.06581844750358745,0.5955168444362062,-0.9413104277070408,0,0,0,0,1,0,0,1,0,0,0
63,0.2632842373215295,0.06446164703442332,0.018546726049504043,-0.4576425153352276,0.9269011381975334,-0.8318974658222985,-0.1966245847023704,0,0,0,0,0,0,1,0,0,0,1
64,0.15323048749639825,0.3575070020503651,0.4658937583635464,-0.9228903614888874,0.07599863616800125,0.11971207435003803,0.5480612583022999,0,0,1,0,0,1,0,0,0,0,1
65,-1.4975757598805701,1.2366430670981905,0.3167780809255323,0.007605330818432148,0.7850840545259447,-0.3560926957361302,-0.9413104277070408,0,0,1,0,0,0,0,0,1,0,0
66,-0.6171457612795203,0.21098432454239424,-0.8761473385785806,0.6279357923566451,0.7850840545259447,-0.3560926957361302,-0.1966245847023704,0,0,0,0,1,1,0,0,0,0,0
67,-0.6171457612795203,-0.08206103047354758,0.9132407906775888,-0.4576425153352276,-1.3421722005478858,2.022931154694711,0.9204041798046352,0,0,0,0,0,0,0,0,0,0,1
68,1.1437142359225791,-1.2542424505373149,1.0623564681156028,-2.1635512845653135,-0.4912696985183535,1.5471263846085428,1.2927471013069702,0,0,0,0,1,0,0,0,1,1,0
69,-0.2869845118041266,-0.5216290629974603,-1.4726100483306372,-0.1474772845661211,1.4941694728838881,-0.8318974658222985,0.17571833679996476,0,0,0,0,1,0,0,0,1,0,0
70,0.5934454867969231,0.06446164703442332,0.7641251132395747,0.6279357923566451,-0.20763553117517614,1.0713216145223745,1.6650900228093055,1,0,0,0,0,1,0,0,0,0,0
71,0.2632842373215295,-0.6681517405054312,0.3167780809255323,0.007605330818432148,-1.0585380332047083,-0.8318974658222985,-1.313653349209376,1,0,0,0,0,1,0,0,0,0,1
72,0.3733379871466607,-0.08206103047354758,1.6588191778676593,0.31777056158753864,-1.625806367891063,1.5471263846085428,0.9204041798046352,0,0,0,0,0,0,0,0,0,0,1
73,1.583929235223104,-1.5472878055532566,-3.2619981775868068,0.7830184077411984,-0.9167209495331196,-1.3077022359084667,-1.685996270711711,0,0,0,0,1,0,0,0,0,0,0
74,1.473875485397973,-0.6681517405054312,1.360587822991631,-0.1474772845661211,-2.051257618905829,1.0713216145223745,1.2927471013069702,0,0,0,1,1,0,0,0,0,0,0
75,-2.3780057584816197,1.2366430670981905,-0.5779159837025525,0.7830184077411984,-0.4912696985183535,0.5955168444362062,0.17571833679996476,1,0,0,0,0,1,0,0,0,0,0
76,-1.3875220100554388,2.262301809653987,0.4658937583635464,-0.7678077461043341,0.643266970854356,1.0713216145223745,1.6650900228093055,0,0,0,0,0,1,0,0,0,0,0
77,-1.937790759181095,2.262301809653987,1.6588191778676593,0.1626879462029854,1.4941694728838881,0.11971207435003803,0.9204041798046352,0,0,0,0,0,0,0,1,0,1,0
78,1.3638217355728417,-2.572946548109053,0.3167780809255323,-0.30255989995067434,-2.051257618905829,0.11971207435003803,-0.5689675062047056,1,0,0,0,0,0,1,0,0,0,1
79,1.033660486097448,0.3575070020503651,-1.4726100483306372,0.4728531769720919,1.9196207238986542,-0.8318974658222985,-1.313653349209376,0,0,1,0,1,0,1,0,0,0,0
80,-0.3970382616292578,0.3575070020503651,0.018546726049504043,0.1626879462029854,0.5014498871827673,0.11971207435003803,0.17571833679996476,1,0,0,0,0,0,1,0,0,1,0
81,-0.5070920114543891,0.3575070020503651,-1.6217257257686513,1.0931836385103049,-0.7749038658615309,-1.3077022359084667,-0.9413104277070408,0,0,1,0,1,0,1,0,0,0,0
82,1.2537679857477104,-0.961197095521373,-0.2796846288265242,0.31777056158753864,-0.3494526148467648,-0.3560926957361302,-0.5689675062047056,0,0,0,0,1,0,1,0,0,0,1
83,-0.6171457612795203,-1.4007651280452857,-1.9199570806446795,-1.388138207642547,0.5014498871827673,-1.3077022359084667,-1.313653349209376,1,0,0,0,0,0,0,0,1,0,0
84,0.48339173697179194,-0.3751063854894894,1.360587822991631,1.2482662538948581,0.7850840545259447,-0.3560926957361302,-0.5689675062047056,0,0,1,0,1,1,0,0,0,0,0
85,1.9140904846984979,-1.4007651280452857,-0.13056895138851007,-1.8533860537962068,-1.7676234515626517,1.0713216145223745,0.9204041798046352,0,0,0,0,0,0,1,0,0,0,0
86,-0.1769307619789954,-0.08206103047354758,1.211472145553617,0.9381010231257516,-0.06581844750358745,1.0713216145223745,1.6650900228093055,0,0,0,0,0,0,0,0,0,0,1
87,0.7034992366220544,-1.9868558380771695,0.3167780809255323,0.1626879462029854,-0.4912696985183535,-0.8318974658222985,1.2927471013069702,0,0,0,0,0,0,0,1,0,1,0
88,0.48339173697179194,0.21098432454239424,1.360587822991631,0.6279357923566451,0.643266970854356,-1.3077022359084667,0.17571833679996476,0,0,0,0,1,0,0,0,0,0,1
89,-0.1769307619789954,-0.8146744180134021,-1.323494370892623,1.2482662538948581,0.21781571983958994,-1.3077022359084667,-0.5689675062047056,1,0,0,0,1,1,0,0,0,0,0
90,1.2537679857477104,-0.6681517405054312,0.9132407906775888,0.9381010231257516,-0.9167209495331196,1.5471263846085428,0.9204041798046352,0,0,0,0,0,0,0,0,0,0,1
91,1.033660486097448,-0.2285837079815185,0.16766240348751815,0.31777056158753864,-0.9167209495331196,1.0713216145223745,1.2927471013069702,0,1,0,0,0,0,1,0,0,0,0
92,2.2442517341738912,-2.865991903124995,-0.5779159837025525,-2.3186338999498664,-3.185794288278539,2.022931154694711,1.2927471013069702,1,0,0,0,1,0,1,0,0,0,1
93,-1.1674145104051763,-0.08206103047354758,0.16766240348751815,1.4033488692794114,1.2105353055407109,-0.8318974658222985,-1.313653349209376,0,0,1,0,1,1,0,0,0,0,0
94,0.3733379871466607,-1.6938104830612275,-2.0690727580826938,-1.0779729768734405,-1.4839892842194744,-1.3077022359084667,-2.058339192214046,0,1,0,0,1,0,1,0,0,0,0
95,-1.3875220100554388,0.504029679558336,1.0623564681156028,-0.4576425153352276,1.068718221869122,-1.3077022359084667,-0.9413104277070408,1,0,0,0,0,1,0,0,0,0,0
96,-0.1769307619789954,-0.961197095521373,0.3167780809255323,0.9381010231257516,1.7778036402270656,-0.8318974658222985,-0.5689675062047056,1,0,0,0,1,1,0,0,0,0,0
97,2.024144234523629,-1.4007651280452857,0.3167780809255323,-2.0084686691807603,-1.7676234515626517,-0.3560926957361302,0.17571833679996476,0,0,0,0,0,0,1,0,0,0,0
98,0.9236067362723168,-0.8146744180134021,0.7641251132395747,-0.7678077461043341,-2.7603430372637727,1.0713216145223745,-0.1966245847023704,0,0,0,0,1,0,0,0,1,0,0
99,-0.5070920114543891,1.0901203895902196,-0.2796846288265242,1.0931836385103049,0.21781571983958994,-1.783507005994635,-0.9413104277070408,0,0,1,0,1,0,1,0,0,1,0
100,1.2537679857477104,-1.4007651280452857,1.360587822991631,-0.4576425153352276,-1.4839892842194744,2.022931154694711,1.6650900228093055,0,0,1,0,0,0,0,1,0,0,0
101,0.5934454867969231,-0.961197095521373,0.16766240348751815,0.7830184077411984,-0.6330867821899422,-0.3560926957361302,1.2927471013069702,0,0,0,0,0,0,0,0,1,0,1
102,-0.3970382616292578,-0.08206103047354758,-0.7270316611405666,-1.6983034384116535,-0.6330867821899422,0.5955168444362062,0.17571833679996476,1,0,0,0,0,1,0,0,0,0,0
103,-1.0573607605800452,0.3575070020503651,-0.13056895138851007,-0.9228903614888874,0.21781571983958994,-1.3077022359084667,-1.685996270711711,0,0,1,0,1,0,0,0,1,0,0
104,1.8040367348733666,-3.0125145806329656,0.3167780809255323,1.2482662538948581,-0.7749038658615309,-0.3560926957361302,-0.1966245847023704,0,1,0,0,1,0,0,1,0,0,1
105,-0.3970382616292578,-0.8146744180134021,-2.0690727580826938,1.0931836385103049,-0.6330867821899422,-0.3560926957361302,-0.1966245847023704,0,1,0,0,0,0,0,1,0,0,0
106,0.2632842373215295,-0.5216290629974603,-0.7270316611405666,0.31777056158753864,0.5014498871827673,-0.8318974658222985,-0.5689675062047056,0,0,1,0,1,0,1,0,0,0,0
107,-0.1769307619789954,-0.08206103047354758,-1.0252630160165948,0.1626879462029854,0.5014498871827673,-0.8318974658222985,-0.5689675062047056,1,0,0,0,1,0,0,0,1,0,0
108,0.9236067362723168,0.650552357066307,0.3167780809255323,-1.0779729768734405,-1.4839892842194744,-0.8318974658222985,-0.1966245847023704,0,0,0,0,0,0,0,0,0,1,0
109,-1.7176832595308325,1.2366430670981905,0.6150094358015605,1.0931836385103049,0.7850840545259447,0.5955168444362062,0.17571833679996476,0,0,0,1,0,1,0,0,0,1,0
110,0.48339173697179194,-0.3751063854894894,1.360587822991631,1.4033488692794114,0.3596328035111786,0.11971207435003803,0.5480612583022999,1,0,0,0,1,1,0,0,0,1,0
111,1.583929235223104,-1.4007651280452857,-2.6655354678347503,1.713514100048518,-1.3421722005478858,0.5955168444362062,-1.313653349209376,0,0,0,0,0,0,0,0,0,0,0
112,-0.2869845118041266,-0.2285837079815185,-0.7270316611405666,-0.7678077461043341,0.21781571983958994,1.5471263846085428,0.17571833679996476,0,1,0,0,0,1,0,0,0,0,0
113,-0.947307010754914,0.650552357066307,-1.0252630160165948,0.9381010231257516,0.3596328035111786,-1.3077022359084667,-2.058339192214046,0,0,1,0,1,0,1,0,0,1,0
114,-0.3970382616292578,1.8227337771300742,0.3167780809255323,0.4728531769720919,0.643266970854356,-0.3560926957361302,-0.1966245847023704,0,0,1,0,0,0,1,0,0,0,0
115,-1.1674145104051763,1.0901203895902196,-0.2796846288265242,1.0931836385103049,0.9269011381975334,-0.3560926957361302,0.17571833679996476,0,0,0,1,0,0,0,0,1,0,0
116,0.3733379871466607,-0.08206103047354758,0.3167780809255323,-0.4576425153352276,0.9269011381975334,-0.8318974658222985,-0.1966245847023704,1,0,0,0,1,1,0,0,0,0,0
117,-1.1674145104051763,1.2366430670981905,1.360587822991631,1.2482662538948581,0.3596328035111786,-0.8318974658222985,-0.1966245847023704,0,1,0,0,1,0,0,0,1,0,1
118,-0.1769307619789954,-0.5216290629974603,-0.8761473385785806,-0.6127251307197809,-0.4912696985183535,-0.3560926957361302,-2.058339192214046,0,0,0,0,0,0,0,0,0,0,1
119,0.9236067362723168,-1.8403331605691984,2.106166210181702,0.1626879462029854,-0.7749038658615309,2.022931154694711,1.2927471013069702,0,0,0,0,1,0,0,0,0,0,1
120,-1.0573607605800452,1.3831657446061614,1.5097035004296453,1.713514100048518,-0.7749038658615309,0.11971207435003803,-0.5689675062047056,0,0,0,0,1,0,0,0,0,0,1
121,2.024144234523629,-1.8403331605691984,0.16766240348751815,1.4033488692794114,-0.9167209495331196,0.11971207435003803,-0.5689675062047056,1,0,0,0,0,0,0,0,0,1,0
122,-1.1674145104051763,0.7970750345742779,1.360587822991631,2.0236793308176244,1.068718221869122,-0.3560926957361302,0.5480612583022999,1,0,0,0,0,0,0,0,1,0,0
123,0.04317673767126704,1.2366430670981905,0.7641251132395747,0.31777056158753864,-0.6330867821899422,0.11971207435003803,0.9204041798046352,0,0,0,0,0,0,0,0,0,0,1
124,1.473875485397973,-2.1333785155851404,0.9132407906775888,0.007605330818432148,-1.200355116876297,-0.3560926957361302,0.5480612583022999,0,0,0,0,1,0,0,0,0,0,1
125,-0.3970382616292578,1.8227337771300742,0.018546726049504043,0.7830184077411984,1.2105353055407109,-1.3077022359084667,-0.9413104277070408,0,0,1,0,0,0,1,0,0,0,0
126,-1.6076295097057012,1.2366430670981905,1.211472145553617,0.1626879462029854,1.068718221869122,0.5955168444362062,1.6650900228093055,1,0,0,0,0,0,0,0,1,0,0
127,0.2632842373215295,0.9435977120822487,-1.0252630160165948,-0.6127251307197809,0.643266970854356,1.5471263846085428,0.5480612583022999,0,0,0,0,0,0,0,0,0,0,0
128,0.15323048749639825,1.5296884221141325,1.6588191778676593,1.2482662538948581,0.07599863616800125,1.5471263846085428,0.9204041798046352,0,0,0,0,1,0,1,0,0,0,0
129,1.033660486097448,-0.6681517405054312,1.9570505327436876,-0.4576425153352276,1.3523523892122995,0.11971207435003803,1.2927471013069702,0,1,0,0,1,0,0,0,1,1,0
130,1.3638217355728417,-1.4007651280452857,-0.4288003062645383,-0.6127251307197809,-1.9094405352342405,0.11971207435003803,0.5480612583022999,0,0,1,0,0,0,0,0,1,0,0
131,-1.0573607605800452,1.0901203895902196,0.4658937583635464,0.7830184077411984,1.068718221869122,-0.8318974658222985,0.5480612583022999,0,0,1,0,0,0,1,0,0,0,0
132,-0.5070920114543891,0.504029679558336,-0.5779159837025525,0.7830184077411984,1.6359865565554768,-0.3560926957361302,-0.5689675062047056,0,1,0,0,1,0,0,0,1,0,0
133,1.1437142359225791,0.7970750345742779,1.0623564681156028,-1.0779729768734405,-0.4912696985183535,1.0713216145223745,1.2927471013069702,0,0,0,0,1,0,0,0,0,0,1
134,0.15323048749639825,0.3575070020503651,-1.6217257257686513,1.4033488692794114,1.068718221869122,-1.3077022359084667,-0.5689675062047056,1,0,0,0,1,1,0,0,0,0,0
135,0.04317673767126704,0.06446164703442332,1.360587822991631,0.1626879462029854,-0.20763553117517614,0.11971207435003803,0.17571833679996476,0,0,0,0,0,0,0,0,0,0,1
136,1.3638217355728417,0.650552357066307,1.360587822991631,0.4728531769720919,-0.6330867821899422,2.022931154694711,-0.5689675062047056,0,1,0,0,1,0,0,0,0,0,0
137,0.8135529864471855,-1.2542424505373149,0.7641251132395747,0.6279357923566451,0.07599863616800125,0.5955168444362062,0.9204041798046352,1,0,0,0,1,0,0,1,0,0,1
138,0.5934454867969231,-0.3751063854894894,-0.7270316611405666,0.6279357923566451,0.9269011381975334,-0.8318974658222985,-0.9413104277070408,0,1,0,0,1,1,0,0,0,0,0
139,-1.6076295097057012,-0.8146744180134021,-0.5779159837025525,-1.2330555922579938,-1.3421722005478858,0.11971207435003803,0.9204041798046352,0,0,0,0,0,0,0,0,1,1,0
140,2.2442517341738912,0.7970750345742779,0.7641251132395747,-2.1635512845653135,-1.9094405352342405,2.022931154694711,1.6650900228093055,1,0,0,0,1,0,0,1,0,0,1
141,-1.7176832595308325,0.7970750345742779,0.9132407906775888,1.5584314846639646,0.9269011381975334,-0.3560926957361302,0.17571833679996476,0,0,0,1,1,0,0,0,1,0,1
142,0.2632842373215295,-0.08206103047354758,-0.2796846288265242,-0.6127251307197809,0.5014498871827673,-0.3560926957361302,-0.5689675062047056,0,0,0,0,1,0,0,0,0,0,0
143,0.48339173697179194,-1.4007651280452857,0.16766240348751815,0.7830184077411984,-0.3494526148467648,-0.3560926957361302,1.2927471013069702,1,0,0,0,0,0,1,0,0,0,0
144,0.8135529864471855,-0.6681517405054312,1.360587822991631,1.8685967154330712,-0.3494526148467648,-0.8318974658222985,1.6650900228093055,0,0,0,0,0,0,0,1,0,0,1
145,-0.8372532609297827,1.8227337771300742,-0.7270316611405666,1.8685967154330712,1.4941694728838881,-0.3560926957361302,-1.313653349209376,0,0,1,0,1,0,0,0,1,0,0
146,-1.4975757598805701,-0.8146744180134021,-1.7708414032066655,0.31777056158753864,0.7850840545259447,-0.3560926957361302,-2.058339192214046,0,1,0,0,1,0,0,0,0,0,0
147,-1.3875220100554388,0.7970750345742779,-0.13056895138851007,-0.9228903614888874,-0.06581844750358745,-0.8318974658222985,0.17571833679996476,0,0,0,1,0,0,0,0,1,0,0
148,0.15323048749639825,-1.8403331605691984,-0.4288003062645383,0.31777056158753864,-0.3494526148467648,-0.8318974658222985,-0.5689675062047056,0,0,0,0,0,0,0,0,0,0,1
149,-0.5070920114543891,0.3575070020503651,0.9132407906775888,-0.1474772845661211,0.7850840545259447,-0.3560926957361302,0.17571833679996476,0,0,0,0,0,1,0,0,0,0,0
150,0.3733379871466607,0.7970750345742779,-0.2796846288265242,1.2482662538948581,0.7850840545259447,-1.3077022359084667,-1.313653349209376,0,1,0,0,1,0,0,0,0,0,0
151,-0.1769307619789954,-0.08206103047354758,-0.4288003062645383,-0.30255989995067434,0.9269011381975334,-0.3560926957361302,0.9204041798046352,1,0,0,0,1,1,0,0,0,0,0
152,-1.0573607605800452,-1.5472878055532566,0.16766240348751815,0.31777056158753864,0.3596328035111786,-0.3560926957361302,0.9204041798046352,1,0,0,0,1,0,0,0,1,0,1
153,-0.06687701215386418,0.06446164703442332,0.16766240348751815,0.9381010231257516,0.9269011381975334,0.11971207435003803,0.5480612583022999,0,0,1,0,1,1,0,0,0,0,0
